drug_id,uniprot_id,interaction
DB01331,Q8DR59,1
DB06204,Q08289,0
DB03030,P9WGR1,1
DB01199,P46098,1
DB00311,P00918,1
DB03572,P08684,0
DB07459,Q16539,1
DB01108,P27487,0
DB08895,P23458,1
DB01221,P10828,0
DB14973,P23458,1
DB05339,P08908,1
DB04014,P28223,0
DB16826,P08922,1
DB01483,P13945,0
DB00651,Q08493,1
DB00132,Q9ULX7,0
DB19094,P41143,1
DB09297,P03366,1
DB03777,P00374,0
DB17029,P00533,0
DB13912,P0AES6,1
DB15495,Q01201,1
DB06436,Q92793,0
DB14909,Q99685,0
DB06685,Q86TI2,0
DB13481,P09917,1
DB11915,Q05940,1
DB03313,P0A3M6,1
DB11633,P35372,0
DB05861,P06702,1
DB17520,P04629,0
DB00812,Q8NER1,0
DB06262,P35348,1
DB01643,P04183,1
DB01235,P14416,1
DB07637,P19235,1
DB18267,P35228,1
DB04264,P0DP24,0
DB00598,P11387,0
DB00589,P21554,0
DB19191,O76074,0
DB13064,P18825,1
DB00501,P35498,0
DB04652,Q15788,1
DB01047,P04150,1
DB16095,P29474,0
DB03104,P12931,1
DB02620,P18031,1
DB13857,O95749,0
DB07863,P19793,1
DB00701,P00915,0
DB15156,P26664,1
DB00364,P08235,0
DB14770,P43405,1
DB03591,P12931,1
DB12806,P35367,1
DB00925,P08913,1
DB00733,P0AC13,0
DB16159,Q05940,0
DB14128,Q96BI3,0
DB07340,Q02750,1
DB12114,P04626,1
DB11937,Q05586,1
DB06249,Q00534,0
DB03959,P09038,1
DB09078,P23975,0
DB16832,P06239,0
DB00666,P30968,1
DB00158,P05026,0
DB06743,Q07820,0
DB14187,P03956,0
DB00734,Q9Y478,0
DB17490,P35568,1
DB00828,P0A749,1
DB00648,Q14432,0
DB00257,P31749,0
DB16159,P49841,0
DB12128,P46098,0
DB12733,P41594,1
DB00817,P22607,0
DB00892,Q9Y5Y9,1
DB17018,O60885,1
DB04745,Q02880,1
DB06774,Q8NER1,1
DB06716,P28472,1
DB00434,P35367,1
DB05990,P00533,0
DB12181,P13945,0
DB14733,P47871,0
DB00315,P30939,1
DB17034,O75762,0
DB17578,P62937,0
DB12225,P26664,1
DB00811,P12823,1
DB01221,P00918,0
DB14887,P23415,0
DB00241,P21397,0
DB16159,Q8WW43,1
DB04534,P35228,1
DB16063,Q9H2K2,1
DB05738,P35367,1
DB06402,P00533,0
DB17018,P06401,0
DB09173,P35372,1
DB05168,P15328,1
DB01414,P02919,1
DB15106,P07333,1
DB12571,P27487,0
DB09060,Q9EXV5,1
DB11838,Q8IXJ6,0
DB07278,P15121,0
DB01104,P31645,1
DB09047,P9WNL5,0
DB08009,P16234,1
DB00201,P49841,0
DB19094,P08246,0
DB03573,Q9UBX1,1
DB01268,P07333,1
DB14726,P00734,1
DB08881,P15056,1
DB00425,P14867,1
DB13020,P45452,1
DB01497,P12277,0
DB14823,Q12809,0
DB15408,P68400,1
DB01156,P51151,0
DB11662,O14757,1
DB02309,P20035,1
DB12306,Q12809,1
DB00563,P31939,1
DB13873,P07148,1
DB05252,P29474,1
DB13064,P06401,0
DB12745,Q9Y243,1
DB16833,Q8TD43,1
DB04843,P14416,0
DB15293,P15121,1
DB06786,O95718,1
DB01173,P35367,1
DB00678,P19235,1
DB13616,P00734,1
DB11278,Q01959,0
DB12027,P48169,0
DB00351,P06401,1
DB01950,P49841,1
DB08849,P0DMS8,1
DB08165,P14679,0
DB03942,P20035,1
DB11986,Q13255,0
DB02773,P24941,0
DB00575,P08913,1
DB00907,Q01959,1
DB09068,P28222,1
DB01822,P04585,0
DB07477,P35354,1
DB12980,P51172,0
DB00374,Q8TDS4,0
DB00710,P14324,1
DB01511,P14867,1
DB13550,P01042,0
DB00907,Q02880,0
DB07776,P11511,1
DB11865,P27487,0
DB05104,P41145,1
DB12415,P16234,0
DB04889,P31645,1
DB11962,P30968,0
DB13089,P18031,1
DB04462,P08172,0
DB01415,Q16539,0
DB03847,P00740,1
DB11783,P12821,1
DB12226,P04150,0
DB04829,P00734,0
DB03496,P11217,1
DB01159,O14649,1
DB18866,P23975,0
DB00862,P14416,0
DB07723,P11387,0
DB16159,P08913,0
DB00176,P31645,1
DB08059,P00742,0
DB03510,Q9U8D3,1
DB15407,O95718,0
DB11679,P35968,1
DB03828,P12931,1
DB05412,P35869,0
DB00755,P21728,0
DB03643,P24941,0
DB02262,Q08210,1
DB04149,P27815,1
DB01189,P00750,0
DB02261,Q92847,0
DB09299,Q72547,1
DB00963,P23219,1
DB12305,Q9HBH1,0
DB12554,P08912,1
DB01185,P10275,1
DB00936,P00918,1
DB05219,P25101,0
DB01189,P03886,1
DB14212,P41143,0
DB05495,Q15822,0
DB05155,P35372,0
DB08916,P08246,0
DB01954,P27815,1
DB12729,Q9UM73,1
DB14061,P08183,1
DB04214,Q8TDS4,0
DB03860,P31350,0
DB00277,Q01668,0
DB08875,P00519,0
DB12364,P00742,1
DB09090,Q8DR59,0
DB02091,P00918,0
DB11925,Q14432,0
DB01137,P51681,0
DB12255,P30542,0
DB01577,P14416,1
DB11845,P21802,1
DB01204,P49069,0
DB13062,P0A0K8,0
DB00481,P52333,0
DB07556,P15917,1
DB04705,P06401,0
DB01422,P50579,1
DB15149,P21802,1
DB04795,P09874,0
DB00687,P08912,0
DB12959,P13569,1
DB04566,P08172,0
DB03814,P22303,1
DB13048,P42680,0
DB15932,P26664,1
DB15214,P21453,1
DB02118,P01024,0
DB12819,P09960,0
DB00805,P28335,1
DB09009,P29474,0
DB15254,P15056,1
DB11763,O60674,1
DB03439,Q08499,0
DB08865,P00807,0
DB06204,Q13698,0
DB01496,P24530,0
DB01034,P0AAI5,1
DB00380,Q02880,1
DB17197,P16234,0
DB00346,P31645,0
DB14072,P08183,1
DB05470,Q16539,1
DB08890,P25092,1
DB09060,P14867,0
DB01159,Q9NPC2,1
DB00132,O14842,1
DB04607,P35367,0
DB08910,Q96SW2,1
DB14810,P35557,1
DB08827,P35367,0
DB15585,Q12879,0
DB05969,P50613,1
DB13059,Q96GD4,1
DB06766,P00747,0
DB13581,P13637,0
DB00561,P06401,0
DB05624,Q9UM73,0
DB12819,Q96BI3,1
DB08896,P0AEB2,0
DB00599,P48169,1
DB11691,P08173,0
DB04089,Q96RJ0,0
DB01396,P13637,1
DB03033,P45452,1
DB14879,Q07806,1
DB16039,P49768,0
DB05475,P40763,1
DB00364,P09038,1
DB12883,P08908,1
DB02990,P9WGR1,1
DB01577,Q96RJ0,1
DB11751,P03366,1
DB15496,P35232,1
DB08612,P35367,0
DB11864,P29274,1
DB01915,P52333,0
DB01445,P08546,0
DB12234,P49356,1
DB07196,P09960,1
DB05645,P18825,0
DB00622,P28223,0
DB00440,P00374,1
DB01032,Q15303,0
DB01427,Q14432,1
DB04837,Q00975,0
DB04195,P28223,0
DB08059,O00329,1
DB13040,O60674,1
DB08059,P37231,0
DB02026,Q9HBH1,1
DB16146,Q8NER1,0
DB15031,P08254,0
DB03575,Q13224,1
DB14806,P43220,1
DB15493,O14980,0
DB16040,P08908,1
DB06920,P17787,0
DB18786,P27695,1
DB08795,Q01959,0
DB14849,P21964,1
DB00604,P28223,1
DB17197,Q96GD4,1
DB12050,P45452,0
DB06144,Q02880,0
DB04843,P08912,1
DB18518,P34998,1
DB07557,P19793,1
DB17507,P04637,1
DB04840,Q07806,0
DB07926,P14780,1
DB07050,P00918,1
DB04665,P14416,0
DB06350,P04150,0
DB11741,P00915,0
DB12742,P35408,0
DB00685,P20831,1
DB08009,P09619,1
DB01353,P14867,1
DB00753,P11388,0
DB01144,P00918,1
DB00775,P08514,1
DB01295,P07550,0
DB01236,P98194,1
DB02772,P47870,0
DB01393,P12931,0
DB17018,P00533,0
DB01442,P43119,0
DB11921,P04150,1
DB12191,P29275,0
DB13025,P37231,0
DB04272,Q9HBA0,1
DB00547,P16234,0
DB04137,P10721,0
DB00524,P49841,0
DB19054,P27815,0
DB00838,P04150,1
DB12021,P08908,0
DB01319,O00305,0
DB02115,Q9Y5Y9,0
DB00277,P36897,0
DB06626,P35916,1
DB12400,Q16790,0
DB08052,P21397,0
DB08808,P08588,1
DB01683,P23946,1
DB19283,P09917,1
DB01462,P35372,1
DB04828,P23219,1
DB08078,Q03181,1
DB00794,Q99720,0
DB00819,P07451,1
DB04462,P45983,1
DB05943,O00206,1
DB08916,Q16790,0
DB06364,P14867,0
DB08168,P62937,1
DB01009,P53004,0
DB12804,Q02880,1
DB01016,Q09428,1
DB01138,Q96S37,1
DB17490,P24530,0
DB02260,P13716,1
DB08889,P40306,1
DB01488,P50406,1
DB00675,P04278,1
DB11327,P0A0K8,0
DB14942,P31645,0
DB02282,P35228,0
DB09235,P25092,0
DB01421,P08865,1
DB00952,P11473,0
DB12325,Q13547,0
DB00438,P02919,1
DB09194,Q05940,0
DB08823,Q9HBH1,0
DB01744,P49137,0
DB00705,Q72547,1
DB14185,P35408,0
DB00603,P06401,1
DB11275,P21728,1
DB01553,P14867,1
DB05187,P19793,0
DB04376,Q05655,1
DB16165,O00408,0
DB00398,P09619,1
DB00303,P0AD65,1
DB15581,P9WGR1,0
DB07897,O14980,0
DB02056,Q05586,0
DB12714,Q12809,1
DB01355,P34903,1
DB02352,Q13555,0
DB14544,P04083,1
DB12361,P00374,0
DB01232,Q72874,1
DB17490,Q13936,0
DB00734,P14416,1
DB15055,P15121,0
DB00563,P69905,0
DB15299,P30043,0
DB16047,P49841,1
DB13016,Q14416,1
DB12742,P42261,0
DB09231,P08913,0
DB01647,Q13936,0
DB18252,P52209,1
DB11666,O75530,0
DB11819,P21453,1
DB01150,Q04707,1
DB14801,P15056,0
DB00279,P10828,1
DB12005,P15328,0
DB00926,P34903,0
DB16495,P21397,0
DB00091,P40261,0
DB00459,P23219,0
DB00714,Q05586,0
DB02255,P15917,1
DB17097,O43837,1
DB16076,P35228,0
DB01051,P0A0K8,1
DB00651,P30542,1
DB00731,Q09428,1
DB00376,Q8DR59,0
DB03740,P06401,0
DB00836,P35372,1
DB17056,P08908,1
DB13029,Q08499,1
DB11629,P04035,1
DB01325,P00915,1
DB06702,P20309,1
DB08896,Q92542,0
DB06229,Q16539,0
DB01254,P09619,1
DB11699,P46098,1
DB03336,P21964,1
DB11145,P50579,1
DB06258,P00918,0
DB15640,P11511,0
DB08891,Q9UBS5,1
DB01247,P23219,0
DB12110,P43220,0
DB04272,P15121,1
DB04856,P32238,1
DB06486,P00918,0
DB01291,P14416,0
DB00867,P07550,1
DB00922,P29275,0
DB16218,P11802,1
DB00696,P35348,1
DB00523,P29274,0
DB03313,Q8DR59,1
DB03814,P28845,1
DB01388,P13569,0
DB00277,P35372,0
DB11324,P03372,0
DB14596,P62508,1
DB00371,P51681,0
DB03127,Q06187,0
DB00794,P31644,1
DB01608,P08913,1
DB09079,P50281,0
DB12005,P13945,0
DB00920,P03372,0
DB00783,Q92731,1
DB07292,O00757,1
DB09343,P19971,1
DB00709,Q14524,0
DB01155,Q92847,0
DB03127,Q14524,0
DB00182,P08588,0
DB00795,P41143,0
DB00415,P11229,0
DB02471,P00742,0
DB00162,P21439,0
DB11960,O43497,0
DB01255,Q96RJ0,1
DB06421,P14416,1
DB01062,Q8TD43,0
DB08639,P42574,0
DB05100,P08253,1
DB09079,P02919,0
DB00330,P25101,0
DB13953,Q92731,1
DB11629,P21731,1
DB03957,P60568,1
DB00186,P14867,1
DB00247,P29459,0
DB01198,P47869,1
DB01026,P10613,1
DB13994,P29475,0
DB15581,Q16678,1
DB00293,P50406,0
DB00656,P13637,0
DB04464,P01008,1
DB15568,Q02108,0
DB00212,P00797,1
DB03777,P15917,1
DB00753,P23415,1
DB00940,Q9NZ42,0
DB01128,P10275,1
DB04855,P35372,0
DB00485,P0A3M6,1
DB06080,Q04609,0
DB06235,P19838,1
DB06209,P35557,0
DB00925,P14416,1
DB00503,P03366,1
DB15323,P46098,0
DB12308,P47870,1
DB16221,P04626,0
DB04198,P20035,1
DB08135,P35498,0
DB06525,P22303,1
DB04797,Q16539,1
DB12831,O75762,0
DB02134,P30542,0
DB07662,P28223,0
DB09047,P35968,0
DB11673,P03372,0
DB07436,P16753,1
DB01380,P11474,1
DB14822,P26358,0
DB01149,P31645,1
DB00841,P08588,1
DB00795,P98170,0
DB03814,P10275,0
DB01956,Q92731,0
DB08658,P14867,0
DB00643,Q71U36,1
DB05812,P05093,1
DB01444,P69905,0
DB12848,P23219,0
DB12803,P08588,1
DB07767,P11474,0
DB01094,P35610,1
DB11819,Q9H228,1
DB13985,P20309,0
DB04658,P06280,1
DB01621,O60896,0
DB12380,P11474,0
DB01242,P41595,1
DB11859,P09467,0
DB17568,P20309,0
DB04845,Q13509,1
DB00483,P22303,1
DB08922,Q08289,0
DB12941,P26664,0
DB04860,P00363,0
DB12063,Q13224,1
DB00864,Q08209,1
DB00284,P04746,1
DB03218,P13945,0
DB01034,P21728,0
DB16080,P03372,1
DB00714,P21728,0
DB05667,P05093,1
DB00507,P94692,1
DB09215,P29275,0
DB09401,P01584,0
DB07145,P30556,0
DB04599,P21453,0
DB03814,Q92843,0
DB01686,P29474,1
DB00975,P00813,1
DB00288,P04150,1
DB00866,P07550,1
DB13478,P06276,1
DB09085,P36544,0
DB01130,P62508,1
DB00952,P30939,1
DB00393,P11229,0
DB05232,Q14524,1
DB15493,P35372,0
DB05969,P35348,0
DB12863,P08246,1
DB13066,P11274,0
DB01954,Q07343,1
DB01520,Q8TCU5,1
DB00409,P14416,1
DB19090,P31645,0
DB17742,P04293,1
DB17042,Q02750,1
DB03657,P11217,1
DB04918,P59676,1
DB12209,P02585,1
DB01567,P00918,0
DB07841,P08908,0
DB00799,Q8NET8,0
DB12167,P42345,1
DB11871,P07550,1
DB00364,P01133,1
DB14982,P37231,0
DB18785,Q16769,1
DB00611,Q14654,0
DB05245,P00918,0
DB17152,P04293,0
DB06787,P20309,1
DB18267,P35520,1
DB00159,Q14524,0
DB00744,P09917,1
DB15954,P23416,1
DB13511,P05023,0
DB04743,P50591,1
DB12785,P35372,0
DB12129,P05771,0
DB00922,Q96BI3,0
DB15085,P23946,1
DB05409,Q96GD4,0
DB12612,P21453,1
DB01600,P23219,1
DB19312,Q07869,1
DB12883,P03366,0
DB13520,P0A0K8,0
DB01239,P08908,1
DB03541,P35367,0
DB11629,P00807,0
DB00131,Q02763,0
DB16877,P11388,0
DB07556,Q96BI3,0
DB11794,Q13535,1
DB12466,P9WGY7,1
DB00255,P03372,1
DB06144,P20839,0
DB01621,P28223,1
DB12795,P54619,0
DB14998,P14780,0
DB13171,P02919,0
DB16332,P27815,0
DB08896,P40763,0
DB00383,Q9UNA0,0
DB03756,P24228,0
DB05956,Q13224,1
DB00926,P10826,1
DB05266,P20309,0
DB12819,Q92542,1
DB00154,P35354,1
DB00788,P03366,0
DB12305,P00533,0
DB09050,P0AEB2,1
DB01351,P50859,0
DB11629,P43088,1
DB04147,P09619,0
DB05608,P24941,1
DB00523,P48443,1
DB01303,P08173,0
DB00281,Q9Y5Y9,1
DB00224,O14757,0
DB00179,P04626,1
DB02377,P35354,0
DB08524,O95271,0
DB00462,P08172,1
DB13254,P08912,1
DB08611,P19793,0
DB12150,P23219,1
DB00268,P35462,1
DB11758,P51681,1
DB00865,Q05940,1
DB14879,Q04760,0
DB04857,P31645,1
DB16159,P49768,1
DB00668,P06239,0
DB16495,P11388,0
DB00677,Q12809,0
DB00490,O15540,0
DB01235,P0DMS8,0
DB12778,P14151,1
DB01429,P08912,0
DB11477,Q9Y5N1,0
DB03822,P06276,1
DB00806,P35372,0
DB17180,P12931,1
DB02379,P04746,1
DB06620,P14416,1
DB12831,P35372,0
DB03305,P35228,1
DB07556,P14780,1
DB17383,P09874,0
DB00463,Q96BI3,0
DB01567,P11474,0
DB08192,P12931,1
DB12651,P35228,1
DB06159,Q05397,0
DB12966,P07437,0
DB15982,P35228,0
DB16315,P04150,0
DB01242,P28223,1
DB08484,P09467,1
DB12148,P35354,0
DB12463,P49768,1
DB00498,P12931,0
DB01331,P24228,1
DB11970,P61073,1
DB12005,P49810,1
DB12319,P30793,0
DB01328,P0AD68,1
DB17191,Q02763,1
DB01221,Q8TCU5,1
DB04862,P16234,0
DB11813,Q04609,1
DB08846,P00915,1
DB14835,Q13639,0
DB01273,P06239,0
DB15031,O43614,1
DB05013,Q05655,1
DB07718,P00734,1
DB07330,P20839,0
DB00944,P22303,1
DB00709,P27487,0
DB01186,P29474,0
DB15489,Q9NZ42,0
DB16063,P18825,0
DB09143,P34913,0
DB06297,O95470,1
DB00228,P01375,0
DB14879,P28074,0
DB12866,O75907,1
DB11691,P35372,1
DB00277,Q14432,1
DB00988,P21918,1
DB01409,P20309,1
DB00252,Q99250,1
DB01231,P16233,0
DB16330,Q16620,0
DB01217,Q72547,0
DB06155,P21554,1
DB08877,O60674,1
DB01644,P14867,0
DB00806,P21589,1
DB04847,P35228,0
DB11859,P20309,0
DB04870,Q14832,1
DB00325,P16066,1
DB06579,P34903,1
DB09078,P35968,1
DB01050,P25025,1
DB16186,P16234,0
DB01866,P12931,1
DB03591,P04818,0
DB00374,P43119,1
DB11689,Q02750,1
DB04841,P12268,0
DB06276,P34903,0
DB03083,P04150,0
DB19325,P11229,1
DB14801,P00734,0
DB09262,P20309,1
DB02518,P15121,1
DB14879,P21802,0
DB05103,P43088,0
DB04256,Q14832,1
DB13025,P23975,0
DB00273,P28335,0
DB14813,P51681,1
DB12340,Q92843,1
DB16875,P10275,0
DB14639,P10275,1
DB11775,P14867,0
DB07593,P36544,0
DB00355,P07550,0
DB00571,P08588,1
DB01103,P47712,1
DB07404,P14324,1
DB06311,P04054,1
DB00242,Q02880,0
DB04132,O60760,1
DB06280,O15554,1
DB00006,P12821,0
DB00823,P06401,1
DB00307,P48443,1
DB01599,O14757,0
DB00318,P35372,1
DB01019,P08912,1
DB09082,P07550,1
DB12693,P08173,0
DB16048,P05129,0
DB15106,P11362,1
DB05465,P36888,1
DB12110,P06213,0
DB06216,P28223,1
DB01278,O60895,1
DB03596,P15121,0
DB12518,P30926,0
DB00725,P31645,0
DB00418,Q9NY72,0
DB14979,P28335,0
DB08896,Q9Y5N1,0
DB01067,P16233,0
DB09235,O95069,0
DB00866,P08588,1
DB00619,P07949,1
DB00188,P07477,1
DB02701,Q9UGN5,0
DB00900,P03366,1
DB17166,Q07820,1
DB12058,Q13936,0
DB11800,P10721,1
DB07145,P35367,0
DB00208,Q9H244,1
DB13912,P14867,0
DB08598,P03366,1
DB08837,P10721,0
DB03312,P03372,0
DB02262,P72525,0
DB01577,Q8TCU5,0
DB00414,Q09428,1
DB12888,P46939,1
DB08502,P03366,1
DB01064,P32238,0
DB16255,Q96RI1,1
DB11769,P16234,0
DB09079,P09619,1
DB18488,P08246,1
DB01413,P35372,0
DB17977,P22888,0
DB01233,Q02750,0
DB01556,P00915,0
DB16838,Q99062,1
DB01103,P0AFI2,0
DB02272,P37231,0
DB07149,P34969,0
DB01254,P06241,1
DB00244,P41143,0
DB12817,P22748,0
DB13125,P40238,1
DB00385,P04293,0
DB12276,Q96RI1,1
DB11672,P00915,1
DB01209,P18089,0
DB17041,P0AC13,0
DB02966,P21802,0
DB01205,P36544,0
DB15327,P28223,0
DB11923,P21397,0
DB01030,P11387,1
DB01038,P21918,1
DB07390,P08908,0
DB00159,P35354,1
DB00990,P11229,0
DB00497,P41145,1
DB04855,P51787,1
DB14774,Q9Y233,1
DB03096,P07339,1
DB08896,P20839,0
DB08930,P23219,0
DB12855,P29275,0
DB19041,P28074,0
DB08846,P0DMV9,1
DB07227,P49354,1
DB13581,P20309,1
DB11886,Q01959,0
DB17021,O60885,1
DB00505,P10721,0
DB12597,P00519,1
DB09047,P0A0K8,1
DB12435,P07477,0
DB05792,Q15125,1
DB15059,P25101,1
DB14086,P09884,0
DB08040,P15144,1
DB01023,Q13698,1
DB01158,P41595,0
DB02336,P09467,0
DB14849,P29274,0
DB12799,P69905,0
DB00703,P00915,1
DB14850,Q92769,0
DB08846,O15530,0
DB12868,P16066,0
DB17039,P04637,1
DB13997,P03433,1
DB00568,O95180,1
DB04911,P17752,0
DB00303,P22748,0
DB08231,Q07820,0
DB11967,P35372,0
DB00750,Q14524,1
DB12128,Q92847,1
DB00651,P29274,1
DB19329,P35414,1
DB06262,P11597,0
DB00277,P29274,1
DB16305,Q13075,1
DB12601,P48736,1
DB00960,P08588,1
DB06695,P00918,0
DB07404,P9WGR1,0
DB08770,P29274,1
DB12058,P14416,0
DB14185,P08908,1
DB00489,Q12809,1
DB11817,P03372,0
DB00390,P13637,1
DB00490,P07101,0
DB09238,P00915,0
DB17299,P00918,1
DB07776,P04183,0
DB00721,P41145,0
DB14128,P12268,1
DB11741,O43570,0
DB12095,Q15125,0
DB02604,P11217,1
DB08846,P68400,1
DB12432,P13945,0
DB04203,P00918,1
DB04614,P09960,0
DB04872,P49841,0
DB16038,P15056,1
DB01023,Q08289,1
DB01247,P35372,0
DB16890,P11217,1
DB00539,P03372,1
DB00365,P0A0K8,1
DB13051,P07339,0
DB06616,P36507,1
DB12615,P35354,0
DB04089,P00918,1
DB06235,P14780,0
DB01621,P14416,1
DB09118,O43570,0
DB12377,P13716,0
DB06666,P09874,0
DB01329,P0AEB2,1
DB12001,Q00534,1
DB00677,Q16288,0
DB00917,P35408,1
DB11725,P50406,1
DB04258,P53667,0
DB01089,Q05940,1
DB15123,P35557,1
DB05412,Q16539,1
DB04387,P00797,1
DB02381,P78540,1
DB07129,P00374,0
DB12321,P21731,1
DB00393,Q13936,1
DB15496,Q99623,1
DB04836,P09172,0
DB11288,Q8NET8,1
DB11428,P23219,0
DB01863,Q06187,1
DB04918,P0A3M6,1
DB00379,P28221,0
DB12818,Q8DR59,0
DB08877,P52333,1
DB04566,Q9U8D3,1
DB08896,Q13936,0
DB14128,O43451,1
DB12095,Q8IWU9,1
DB15029,P48736,1
DB07286,P10275,1
DB00927,Q9UHC9,0
DB00637,P35367,1
DB00655,P03372,1
DB06217,Q14524,1
DB00869,P22748,1
DB17277,Q00535,0
DB04841,O95180,1
DB01647,P21964,0
DB00975,P0A3M6,0
DB14010,P0AEB2,0
DB09289,P10275,0
DB04652,P0A3M6,0
DB00284,P42345,0
DB08891,P18031,0
DB09199,P39900,0
DB08681,P03366,1
DB00579,P07148,0
DB00027,P40238,0
DB00945,P35354,1
DB04855,P43235,0
DB11582,P13569,0
DB00997,Q13535,0
DB01399,P35354,1
DB06736,P23219,1
DB00481,P10275,0
DB11586,P26663,1
DB12167,P62508,0
DB12183,P04637,0
DB14568,O75874,1
DB12147,P22455,1
DB11951,P46098,0
DB01395,P06401,1
DB06258,P34903,0
DB03777,O14757,1
DB04599,P28223,1
DB14979,Q9BY41,1
DB02315,O00408,1
DB01384,P04150,1
DB06926,P48736,0
DB11816,P62937,0
DB11907,P00533,1
DB19125,P03372,1
DB06395,P10613,1
DB02589,P29474,1
DB16048,P41146,1
DB01183,P41145,1
DB11725,P28335,0
DB01236,P20309,0
DB08839,P04629,0
DB01399,P29475,0
DB02772,Q99720,0
DB12267,Q96GD4,0
DB17056,Q16539,0
DB13928,P43220,1
DB06996,P00734,1
DB04491,Q99720,0
DB12021,P35228,0
DB07099,P09960,1
DB12377,P62593,1
DB07795,P49327,1
DB00805,P27487,0
DB01021,Q8NER1,0
DB12875,Q8NER1,1
DB11738,P18825,1
DB00216,P28222,1
DB00880,P49327,0
DB00739,P17787,0
DB11940,P23219,0
DB03147,P35367,0
DB02282,P0AD68,0
DB06258,P0DMV8,1
DB04409,P23219,0
DB17159,P36888,1
DB00817,Q02880,1
DB01410,P04150,1
DB09279,P30556,1
DB16137,P25021,0
DB02091,P9WGR1,0
DB14641,P19793,0
DB00942,P11229,1
DB15038,P00533,0
DB12085,P12821,0
DB12143,P34903,0
DB00288,O95718,1
DB00619,P14867,0
DB01250,P35354,0
DB16332,P06756,0
DB03148,P21589,1
DB01031,P00915,1
DB02977,P18031,1
DB00261,P21917,0
DB00655,P51553,0
DB01161,P42345,0
DB00825,P00519,0
DB00306,P34903,1
DB09079,P0A0K8,0
DB04001,P18031,1
DB15059,P24530,1
DB01085,P11229,1
DB01852,P02919,0
DB01577,P31645,1
DB15114,P34903,0
DB12377,P00807,1
DB15192,P29474,0
DB03279,P08253,0
DB13944,Q03181,0
DB11611,P20701,1
DB02446,P17169,1
DB12108,P00747,0
DB01577,Q13224,0
DB13169,P10275,1
DB00484,P18825,1
DB14787,Q99705,1
DB01947,P04054,0
DB11736,P37231,0
DB02463,P00747,1
DB16214,Q02153,0
DB03759,P10275,0
DB15581,P14867,0
DB00498,P43088,0
DB00849,P31644,1
DB14925,P03366,1
DB01406,P31639,0
DB15674,P03420,1
DB00146,Q99466,0
DB01069,O75530,0
DB18046,P14416,1
DB16770,Q92731,1
DB01329,P24228,1
DB01090,Q09428,0
DB12048,P08581,1
DB16071,P13551,0
DB11235,P35367,1
DB00760,P24228,1
DB04272,P10721,0
DB01113,P23219,0
DB14813,P17948,0
DB00631,P09884,1
DB00865,P08913,1
DB01992,P43155,1
DB08039,Q9Y478,1
DB12429,Q16539,1
DB06656,Q00975,0
DB02207,P35228,1
DB07138,P29474,0
DB05316,P28223,1
DB01647,P48067,0
DB04066,P23280,1
DB01614,P19971,0
DB01956,P31749,0
DB01353,P47869,1
DB01127,P10613,1
DB01158,P05023,1
DB00725,P08912,1
DB04256,Q14416,1
DB17299,Q16790,1
DB00569,P01008,1
DB06781,P04083,1
DB01364,P11387,0
DB03270,P28223,0
DB06721,Q04206,0
DB12375,P27815,1
DB15355,P16066,1
DB00906,P29317,0
DB07390,P45983,0
DB04882,P11387,1
DB01236,P23415,1
DB00411,P53778,0
DB12191,P14416,0
DB00584,P07477,0
DB07330,P09874,1
DB17056,P03372,0
DB06670,P43235,1
DB07126,P11802,1
DB01175,P78527,0
DB00936,P22748,1
DB00905,P43088,1
DB12635,Q9UBS5,0
DB08132,P62937,0
DB06248,Q15722,1
DB06712,Q01668,1
DB17832,P40763,0
DB00953,Q99685,0
DB11906,P30968,1
DB11718,P0A0K8,0
DB00420,P0AD65,0
DB11755,Q9Y5S1,1
DB11718,Q08499,0
DB11986,Q9UM73,1
DB11896,O14757,0
DB09123,P06401,1
DB11979,Q9HBH1,0
DB16943,P30874,0
DB16254,P35968,0
DB11796,P12488,1
DB00147,O00764,1
DB00461,P11474,0
DB06144,P50406,1
DB04462,O75899,0
DB00599,O00757,0
DB06595,P30968,0
DB00091,P21397,0
DB07553,P56524,1
DB08633,P50579,1
DB04853,P29274,1
DB01352,P48169,1
DB13191,P35372,0
DB12243,P31645,0
DB12742,P16234,1
DB00822,Q13936,0
DB00722,P12821,1
DB02979,P29474,1
DB01010,P08588,0
DB12116,Q14534,1
DB08949,P49019,1
DB00849,P14867,1
DB14086,P43681,0
DB05271,Q08499,0
DB03756,P10275,0
DB01395,P08235,1
DB12013,P35372,1
DB16125,P00374,0
DB15444,P35968,0
DB01083,P21554,1
DB03959,P22830,0
DB06741,P23415,1
DB14060,P35354,1
DB04743,P35354,1
DB05266,Q08493,1
DB01430,P10721,0
DB07292,P09960,1
DB00925,P68826,0
DB01571,O95069,0
DB00795,P05230,0
DB01268,P29597,0
DB03428,P04637,0
DB11753,P00734,0
DB04855,P14867,0
DB01496,P31644,1
DB00140,Q969G6,1
DB05668,P26358,1
DB15021,P37231,1
DB00200,P14416,0
DB04010,Q9BPZ7,0
DB12463,P15121,0
DB00864,P18089,0
DB16865,P08908,0
DB06813,P04293,0
DB00972,P35367,1
DB09079,P16234,1
DB00604,P21728,0
DB00559,P35367,0
DB08896,Q02763,1
DB01782,O60341,0
DB13164,P00533,1
DB03428,Q00535,1
DB11477,P30874,0
DB12591,O60674,1
DB04495,P35968,0
DB05100,P03956,1
