drug_id,uniprot_id,interaction
DB01559,P35367,0
DB16217,Q15722,0
DB03298,P12931,1
DB11911,Q07869,0
DB03909,Q8TDS4,0
DB00713,P08173,0
DB04834,P08172,1
DB02854,P0A0K8,0
DB02266,P06239,0
DB04467,P00509,1
DB01142,Q06187,0
DB04147,Q46704,1
DB06941,O43915,0
DB04522,O32723,1
DB01227,P35372,1
DB06148,P30939,1
DB03983,P51687,1
DB01699,P53779,0
DB04570,Q8IKH8,0
DB02596,Q96T66,1
DB00786,Q14994,0
DB04419,P00439,1
DB03909,Q9RUZ0,0
DB04468,P12758,0
DB01253,P21728,0
DB08016,P83223,0
DB00486,P11229,0
DB12319,Q96S37,1
DB15071,P34995,1
DB00211,P25100,1
DB14002,O75908,0
DB00608,P04054,0
DB12010,P35354,0
DB04151,P68133,1
DB01462,P29274,0
DB06663,P41595,0
DB07972,P43166,0
DB01104,P39900,0
DB04566,P97084,0
DB04573,P21397,0
DB12695,O75964,1
DB00548,P51857,1
DB04022,Q9BPZ7,0
DB01044,Q57VC7,0
DB15499,P21695,0
DB02609,P18031,0
DB04873,Q9UM07,0
DB00675,P03372,1
DB04396,P02920,1
DB00590,P23975,0
DB07842,Q8RLY5,0
DB06209,Q9H244,1
DB00756,Q51948,0
DB12010,P43403,1
DB03801,P22188,1
DB01614,P0A8P1,0
DB09028,Q9KIE5,0
DB19281,P18031,1
DB01467,P28223,1
DB00945,P25100,0
DB15447,O14842,1
DB04573,P08254,0
DB04147,P06716,1
DB02544,P33247,1
DB00550,P49895,1
DB06864,P62942,0
DB00622,Q06432,1
DB02506,P62136,1
DB03461,P08200,1
DB00239,O75469,1
DB13954,P62508,1
DB03059,Q06319,1
DB00959,P04083,1
DB09086,P0AB91,0
DB00241,P0A921,0
DB11752,Q7Z3Y4,0
DB00155,O95865,1
DB03277,P63000,0
DB06512,P28335,1
DB04104,P00807,0
DB00466,P24046,1
DB00835,P35367,1
DB05855,P17787,1
DB01094,P21918,0
DB02010,P11309,1
DB00922,P63316,1
DB02452,Q96P88,0
DB02544,P14385,0
DB01268,Q13547,0
DB03336,P35462,0
DB04279,Q56268,1
DB01173,P23975,1
DB04786,Q9Y251,1
DB01871,P25779,1
DB00127,P23280,1
DB02614,P62593,1
DB01224,P28223,1
DB00143,P50406,0
DB08566,P06753,0
DB03814,P01375,0
DB03439,P04746,1
DB12978,Q9NXA8,0
DB04080,P48507,0
DB01892,O75469,1
DB02496,P0A794,1
DB00338,Q92731,0
DB04599,P28223,1
DB03435,P07858,0
DB08236,O15145,1
DB06787,P18825,0
DB16825,Q8WW43,1
DB01209,P41145,1
DB09047,P17612,0
DB13930,P28482,1
DB02673,P22303,1
DB02643,P05019,1
DB04612,P98170,1
DB04147,P0A6K3,0
DB01662,P55210,0
DB06408,P45984,0
DB01221,P23975,1
DB00645,P23141,0
DB04395,P03960,1
DB04631,P07014,1
DB19054,P31645,1
DB00978,Q16774,0
DB07398,P03372,0
DB08594,P43235,1
DB08846,P37231,0
DB01036,P36544,0
DB04367,P36544,0
DB08744,P16083,1
DB00824,P29274,1
DB11638,P07477,0
DB04855,P25100,1
DB11741,P21964,0
DB03347,Q13546,0
DB09300,P20309,1
DB07859,P0A6I8,0
DB04631,P0AC41,1
DB07720,Q15822,1
DB07670,P33260,1
DB08660,P68400,1
DB03801,P14489,1
DB01992,Q8ZKF6,1
DB01663,P00183,1
DB03740,P00749,0
DB02742,P31723,1
DB01151,P08588,1
DB14543,P04083,1
DB08685,Q07869,0
DB03648,Q8I372,1
DB11859,P14867,1
DB01972,P0A9M5,1
DB07405,Q9H4B7,0
DB07243,O14757,1
DB04158,P26281,1
DB06533,Q07869,1
DB01231,P00749,0
DB03435,P08913,0
DB15444,Q9NYA1,0
DB00831,P0DP25,1
DB08231,P9WPF1,1
DB05232,P14416,0
DB00320,P13631,0
DB01699,Q9WYE2,0
DB03146,P0A7D4,1
DB04272,P62942,0
DB05431,P09917,1
DB01088,P07477,0
DB08515,Q06124,0
DB12084,Q8TDV5,1
DB07553,Q9H4B7,0
DB08168,Q9BY41,1
DB00182,P35348,1
DB12235,P23975,0
DB06893,Q9I5I9,1
DB00831,P07097,0
DB00367,P07617,0
DB16148,P34995,1
DB02519,P80404,0
DB04105,P00325,1
DB02158,P0C0X8,0
DB08785,P14416,0
DB00477,P28335,1
DB01127,O75469,1
DB07496,P09147,0
DB07612,P24941,1
DB03676,P06129,0
DB07988,P08254,1
DB12113,Q99572,1
DB01055,P25101,0
DB07216,P49354,1
DB01254,Q6W5P4,0
DB12010,P0AC13,0
DB03203,P15151,1
DB08451,P0AE18,1
DB13346,P47870,0
DB00633,P08913,1
DB00535,P08149,1
DB03897,Q02127,0
DB00933,P28223,1
DB00726,P28335,1
DB14719,P14867,1
DB02899,P04054,0
DB01579,Q51504,0
DB04693,P46098,0
DB04503,P12461,1
DB00715,P02144,0
DB03608,P0A0N4,1
DB04619,P21589,0
DB14011,Q9BY49,0
DB06941,Q13126,0
DB04395,Q9UJM8,0
DB06504,P30536,1
DB07535,P41146,0
DB00571,P13945,1
DB01151,P11712,0
DB04657,Q03181,0
DB09061,P15034,0
DB08665,P31749,0
DB12695,P63104,1
DB07805,Q13231,0
DB11672,P23219,1
DB08272,Q9A1B7,1
DB03128,P08172,1
DB07926,P08253,1
DB02010,P43405,1
DB13165,P35372,0
DB12024,P04181,0
DB00237,P47869,0
DB11774,P0A0K8,1
DB00277,P29274,1
DB02267,P50613,0
DB00704,P35372,1
DB12010,Q9Y257,0
DB08922,P12931,0
DB04395,P11926,0
DB09289,Q13258,0
DB00975,P14867,0
DB08810,P08908,1
DB04693,P00947,1
DB12013,P29973,0
DB03083,P49674,1
DB16319,P01857,0
DB06153,P08172,1
DB12010,Q15569,1
DB00392,P35462,0
DB03392,P35368,0
DB00150,P23381,1
DB00355,P0AD68,1
DB07533,P24941,1
DB00708,P07550,0
DB02615,P18031,1
DB00622,P08912,1
DB00940,P25021,1
DB00306,P48169,1
DB14911,O43678,0
DB11832,P12931,1
DB02177,P22303,0
DB11638,Q8IDH5,1
DB07697,P14618,1
DB01625,P20309,1
DB03863,Q59288,1
DB04272,P40926,1
DB00654,P60568,0
DB01603,Q8NF37,0
DB01619,P35367,1
DB02998,P07288,1
DB02750,P0AD65,0
DB09060,Q9EXV5,1
DB12010,P42679,1
DB00431,Q16773,0
DB09300,P32297,0
DB01216,P31213,1
DB00430,P03923,0
DB00398,P20339,0
DB09031,P04054,1
DB01105,P00734,0
DB07810,P62508,0
DB00596,P11474,1
DB02445,P0A759,1
DB04696,P12931,0
DB00734,P28335,1
DB02270,P51681,0
DB02032,P52700,1
DB05540,P30520,1
DB01933,O14757,1
DB02379,P37231,0
DB12010,Q8WU08,1
DB01017,Q2QJL3,0
DB04352,P36946,1
DB12463,P49768,1
DB00523,P13631,1
DB01247,P21397,1
DB02057,P00390,0
DB12881,P25963,1
DB07370,Q08638,1
DB00197,P05121,1
DB00875,P43681,0
DB01352,Q04206,0
DB04464,P00742,0
DB08597,P35354,0
DB07374,P62750,1
DB04723,Q02221,0
DB04896,P31645,1
DB04865,P39023,1
DB01700,P30968,0
DB04743,Q92731,0
DB02311,P62942,1
DB09128,P35462,1
DB08479,P04818,1
DB00945,P24385,1
DB08148,P17612,1
DB01925,P47228,1
DB01565,P30556,0
DB00387,P08912,1
DB00670,P11229,1
DB07458,P17612,1
DB15447,Q9NRA0,0
DB08839,P50406,1
DB00123,P05093,0
DB12010,P07947,1
DB09195,P31645,1
DB07692,P0AD65,0
DB01319,Q72874,1
DB08915,P37231,1
DB03921,P49448,0
DB12418,P07451,1
DB02709,P54577,1
DB02018,P20231,1
DB03827,P12931,0
DB02895,Q9NZ42,0
DB02780,O95299,0
DB13869,Q92731,1
DB08388,P35914,0
DB02322,P14416,0
DB08231,P35346,0
DB03553,P25105,0
DB06579,P11473,0
DB01406,P03372,1
DB08550,P60906,0
DB07548,Q9A1X4,0
DB19329,P08588,0
DB03046,P51168,0
DB09185,P21397,1
DB12340,P04818,0
DB00852,P11511,0
DB01484,P08908,1
DB04946,Q0P8G4,0
DB06228,Q75Y35,0
DB04216,P11229,0
DB00171,P12235,1
DB09185,P23975,1
DB14011,Q08257,1
DB01044,Q59961,1
DB11909,P69905,0
DB03247,P56122,1
DB04464,P0A6W9,1
DB02950,Q00535,1
DB02696,Q99808,0
DB06153,P35367,1
DB00777,P30411,0
DB00819,Q9H2S1,0
DB08217,O06796,1
DB03467,Q04828,1
DB06619,Q72547,1
DB03205,P00326,0
DB04566,P0A9M2,1
DB06119,Q9CBQ2,0
DB11504,P11229,1
DB07215,Q07869,1
DB04552,P23219,1
DB02730,P31572,0
DB04137,P10114,1
DB00925,P18825,1
DB03357,O75469,0
DB03758,P08172,0
DB11708,P11229,0
DB14011,P05186,0
DB13025,P14416,1
DB08220,P56868,0
DB12010,P17787,0
DB08209,Q9I5F3,1
DB00469,P35354,1
DB00412,Q03181,1
DB00207,P35372,0
DB15391,P28482,0
DB08484,P09467,1
DB12243,P10415,1
DB08294,P01857,1
DB07538,P24941,1
DB16107,P07550,0
DB06153,Q9UJM8,0
DB12010,Q72547,0
DB03290,Q75WK2,0
DB00241,Q86XF0,0
DB00909,O75493,1
DB11519,P38038,0
DB00776,P12931,0
DB00246,P08908,1
DB13981,P03372,1
DB03194,P11226,1
DB02705,P03420,0
DB00790,P35372,0
DB12537,P30536,1
DB04137,Q15382,1
DB02379,P35372,0
DB08196,P22629,1
DB02300,P11473,1
DB01829,P26841,1
DB03277,P07550,0
DB00606,P14416,0
DB05501,P61073,1
DB04539,P11511,1
DB01016,P00156,0
DB06579,P28221,0
DB00921,P41143,1
DB15170,Q06187,1
DB00477,P14416,1
DB07401,P47985,1
DB01215,P30536,1
DB16770,Q92731,1
DB13182,O95749,0
DB00171,Q04771,1
DB07685,P24941,1
DB07141,P00374,1
DB03127,P07478,1
DB03108,P9WKD7,1
DB01136,Q15822,0
DB00157,P21964,0
DB00599,P36544,1
DB00851,P52209,1
DB00691,O66496,0
DB12789,Q13258,1
DB04855,P06276,0
DB18736,P01375,1
DB03417,P07477,1
DB03403,P9WQN9,0
DB00993,P29275,0
DB08896,P18825,0
DB01861,Q13304,1
DB02379,P46926,1
DB01576,Q05940,1
DB14773,P42685,0
DB01299,P08631,0
DB11328,Q9UNN8,1
DB06262,P08913,1
DB08231,P12461,0
DB04590,P08311,0
DB07406,P49137,1
DB08809,O43708,1
DB01992,Q04416,1
DB11638,C0H4Y6,1
DB04007,P30418,0
DB01436,P11473,1
DB06951,Q9UNI1,1
DB01051,P04049,0
DB11973,P08913,0
DB03447,P08172,0
DB03981,P17735,0
DB00421,Q96BI3,0
DB15674,P03420,1
DB04147,P35348,0
DB08158,P20309,0
DB04306,P00915,0
DB04071,Q07412,0
DB00221,P30518,0
DB03088,P21728,0
DB00540,P23975,1
DB05271,P08908,1
DB04546,Q9GPQ4,1
DB08837,P12724,0
DB00598,P08588,1
DB04566,P20309,0
DB00835,P28335,0
DB16771,P13866,1
DB01614,P35348,1
DB01421,P08865,1
DB08753,Q672W7,1
DB07763,O95069,0
DB14672,P9WPB5,0
DB02072,P18031,1
DB11672,P45452,1
DB01355,P53004,0
DB00502,P14416,1
DB03650,P08173,0
DB01238,P28335,1
DB01221,Q53547,0
DB00157,P30838,1
DB03705,P16083,0
DB00819,P00915,1
DB00909,P11797,0
DB04351,P36683,1
DB13051,Q96GD4,0
DB05416,Q07869,1
DB04530,P0DP24,0
DB08437,P0DPH7,0
DB02451,P22748,0
DB12005,P49768,1
DB07926,P41595,0
DB08017,P16442,0
DB12789,P43116,1
DB00502,P21554,0
DB02365,P52700,1
DB04315,Q9Y689,1
DB00936,P28161,0
DB01444,P14061,0
DB03217,P36544,0
DB07492,P24093,1
DB04005,P08173,0
DB16869,P08100,0
DB15035,P15692,0
DB08010,P53779,1
DB08819,P43088,1
DB02567,P12931,1
DB01972,P0AG16,1
DB03247,P20309,0
DB01200,P28335,1
DB09186,P31645,1
DB12116,P28335,0
DB02066,P14867,0
DB07728,P42574,0
DB03147,P48169,0
DB02512,P05062,1
DB04493,O00757,1
DB01992,P30837,0
DB11638,Q96RI1,0
DB06204,P41145,1
DB03814,P28223,0
DB02408,P0A078,1
DB02096,P9WJJ7,0
DB00143,P14061,0
DB07780,P50225,0
DB06594,P28335,1
DB07947,P61925,1
DB00157,Q93RD8,0
DB00928,O14965,0
DB06013,P49019,0
DB00129,P52569,1
DB01717,P00568,1
DB12151,Q16555,0
DB00173,Q5SL87,1
DB11718,P45985,1
DB03849,Q9Y286,0
DB00909,P49354,0
DB02377,P30793,1
DB06845,P00734,1
DB01199,Q04828,0
DB06977,P30518,0
DB03788,P10828,1
DB08333,P04278,0
DB14980,P45983,0
DB06955,P47869,0
DB00157,P37058,1
DB12843,P04190,0
DB07720,P36544,1
DB12569,P20309,0
DB02451,P60063,1
DB07405,P28223,0
DB00909,Q9Y2D0,1
DB01267,P21728,1
DB07684,P00750,1
DB00248,P35368,1
DB02709,P16083,1
DB08059,P17612,0
DB06828,P09960,1
DB04671,P13981,1
DB08811,P00509,0
DB00753,P23415,1
DB00270,Q96BI3,0
DB04539,Q9S400,1
DB12303,P41595,0
DB04493,P06744,1
DB12527,P43681,1
DB03247,P63462,1
DB02014,P33247,0
DB06677,P32754,0
DB04474,P23975,0
DB04464,P03886,1
DB06403,P35368,0
DB08387,P22748,0
DB00142,P23219,0
DB04530,Q96RJ0,0
DB00585,P25021,1
DB04297,Q14790,1
DB03058,Q08638,0
DB12327,P41143,1
DB07691,Q16790,0
DB07738,Q02169,0
DB03147,P0A805,0
DB00513,P41240,0
DB00466,P07477,0
DB01006,P11511,1
DB11892,P55882,0
DB08889,P28074,1
DB14011,Q72547,0
DB01175,P03951,0
DB04328,Q9S400,1
DB08044,P08254,0
DB01392,P08913,1
DB11712,P25100,0
DB06477,P21728,0
DB03687,P00918,0
DB00117,P12081,1
DB04946,P0A884,0
DB09093,P28222,0
DB07025,O14757,1
DB03003,P21397,0
DB03528,P0ABP8,1
DB03003,Q00987,0
DB00315,P00390,0
DB01044,P00749,0
DB12855,Q72547,1
DB17299,P08692,0
DB01127,P10613,1
DB01392,P48048,1
DB01234,Q9NWZ5,0
DB07376,P00734,1
DB07212,P03951,1
DB03759,P08588,0
DB07731,Q96KS0,0
DB01076,Q16539,0
DB07950,Q16773,1
DB02402,Q86XF0,1
DB11694,Q9UQB9,1
DB06212,P30518,1
DB13083,P21452,1
DB03147,P9WHH7,1
DB01159,P41022,0
DB03737,P24941,1
DB07388,P22303,0
DB00920,P14262,0
DB02637,O75390,1
DB02350,P08254,1
DB00149,Q72547,0
DB05969,P16930,0
DB00685,P0A0K8,1
DB01102,P07550,1
DB02196,Q14376,1
DB00703,P11229,0
DB02726,Q8IW41,0
DB14856,P26281,0
DB00500,P10724,0
DB01186,P09211,0
DB01549,O14757,0
DB11755,P14867,0
DB06558,P03372,0
DB02642,P62593,1
DB07030,P25705,0
DB06436,Q00534,0
DB00476,P23975,1
DB01064,P69905,0
DB08690,P22459,0
DB00123,O43246,1
DB00924,P09211,0
DB00202,P08172,1
DB00413,P08913,1
DB00786,Q9NRE1,1
DB01752,P28070,0
DB02516,P29274,0
DB03886,P34913,0
DB11870,P13551,0
DB00820,P9WNX3,0
DB00953,P31645,0
DB00368,P07550,1
DB06702,P03372,0
DB11752,P30968,0
DB00148,O25096,0
DB01392,Q8RLY5,0
DB00456,Q8XJ01,1
DB07516,P23526,0
DB03791,Q07869,0
DB04315,Q96KC2,1
DB05513,P05231,1
DB00521,P07550,1
DB04557,P24941,0
DB15640,P10915,0
DB01956,P32297,0
DB01019,P19440,0
DB07730,P35462,0
DB03240,P00156,0
DB03461,Q9BVS4,0
DB00408,P35348,1
DB08072,P45844,0
DB01019,P11229,1
DB07745,P0A2K1,1
DB02379,P07550,0
DB07473,Q13547,0
DB05444,P00509,0
DB03235,P29275,0
DB16346,P11309,0
DB00854,P35372,1
DB08533,P24941,1
DB13874,P08912,0
DB07050,P48664,0
DB01011,P00183,1
DB13520,P48443,0
DB09217,P35354,1
DB01541,P04390,0
DB08353,P68400,1
DB03461,Q45515,0
DB02379,P50406,0
DB01145,P13945,0
DB08185,Q01698,1
DB07497,P34995,0
DB12695,P07108,0
DB11638,P04350,1
DB11273,P22303,0
DB00171,P37231,0
DB01412,P0A749,0
DB08277,P35372,0
DB11217,P54619,0
DB01062,P11509,0
DB03008,P00374,0
DB00241,P14867,1
DB14086,P23280,1
DB04200,Q6PKH6,1
DB07880,P06744,0
DB03825,P0A0N5,1
DB08376,Q53728,1
DB01023,P22629,0
DB08180,P49354,1
DB02580,Q87MW5,1
DB03800,P25100,0
DB12027,Q00987,1
DB11841,P08908,0
DB09205,Q9UNI1,0
DB12191,P14679,0
DB03801,P39377,1
DB07569,P35368,0
DB03401,Q14573,1
DB07137,P24941,1
DB00157,P09601,1
DB02629,P43405,0
DB15672,P03420,1
DB04447,P60174,1
DB01186,P08173,0
DB06919,P00734,1
DB13022,P52700,0
DB02928,P0A0K8,0
DB11428,P08913,1
DB17052,O67931,0
DB07841,O95749,1
DB08818,P43681,0
DB09289,P28790,0
DB09209,P35372,1
DB00211,P35348,1
DB00922,Q14654,1
DB15265,P61073,1
DB01239,P00918,0
DB03247,Q746I8,1
DB12010,P32884,0
DB02505,P46925,1
DB00174,Q9H2H9,1
DB02659,P62508,1
DB07406,P0A006,0
DB03670,P18031,1
DB06594,P08912,0
DB08488,D6R448,0
DB16236,P0A6K3,0
DB02309,P20839,0
DB07553,Q969S8,1
DB12125,P17787,1
DB09030,P09455,0
DB04229,P04377,1
DB01352,P48169,1
DB08901,P24228,0
DB03446,P32890,1
DB13495,P19235,0
DB06738,P06493,0
DB11638,P08908,0
DB03977,P0DP24,1
DB08231,Q72497,1
DB07661,O14649,0
DB15003,P25101,0
DB00622,P54750,1
DB08751,P01112,1
DB00432,P04818,1
DB12843,P43116,0
DB02824,P08149,0
DB02940,P29395,1
DB08437,P23975,0
DB12420,P30536,1
DB03299,P34972,0
DB08016,P11124,0
DB02821,P04181,1
DB08073,P36544,0
DB07329,P01859,1
DB00328,Q8N8N7,1
DB14575,Q99571,1
DB16495,P20932,0
DB12010,P35348,0
DB02404,P22303,1
DB11581,P10415,1
DB02627,Q53IN1,0
DB07511,P00469,1
DB00132,Q01693,0
DB02659,P14854,1
DB12819,P22694,0
DB02379,Q08751,1
DB07383,P08913,0
DB04142,Q8III5,0
DB19243,Q9H4B7,0
DB01352,P00374,0
DB13345,P08908,1
DB01114,Q01959,1
DB01110,Q14500,1
DB00831,P26447,1
DB13310,P03372,1
DB08621,P24093,1
DB07556,P22894,1
DB00203,Q75Y35,0
DB08218,P20248,1
DB00381,Q02641,1
DB00408,Q9H3N8,1
DB02637,Q9RUZ0,1
DB07096,O14735,0
DB05187,Q03181,1
DB01645,O95718,1
DB02116,Q9A1X4,0
DB02433,P46098,0
DB09079,P0A876,0
DB04425,P62714,0
DB14799,P41143,0
DB08141,P24941,1
DB00714,P0AF14,0
DB07952,P00929,1
DB19210,P62937,0
DB00594,P11229,0
DB03076,P11411,0
DB13191,P12532,1
DB01852,P16050,1
DB08839,P47898,1
DB00608,Q16570,1
DB00280,P08172,1
DB14649,O75469,1
DB03044,P08631,1
DB03181,P14867,0
DB03147,P35348,0
DB13025,P68366,0
DB01766,P00734,1
DB00454,P31645,1
DB19277,Q8GJ44,0
DB00248,P35462,1
DB12010,P01834,0
DB00306,P14867,1
DB02119,P43681,0
DB09213,P04818,0
DB03222,P03692,1
DB00745,Q9Y6F1,0
DB06148,P14416,1
DB04557,Q96RI1,1
DB03909,P15925,1
DB00157,Q04828,1
DB02451,P08100,1
DB01200,Q9H4B7,0
DB03128,P36544,1
DB00849,P34903,1
DB07684,P17174,0
DB00879,P45983,0
DB13746,Q16602,0
DB08896,Q03181,0
DB01947,P12931,1
DB00320,P21917,1
DB05107,P29275,0
DB08689,P31040,1
DB04628,P00749,0
DB05676,Q00534,1
DB06246,P01100,0
DB08922,P28223,1
DB00182,Q16568,1
DB08576,O32449,1
DB02153,P0A115,1
DB00944,Q14995,0
DB01620,P23219,0
DB00140,O75964,0
DB01951,P62942,1
DB02379,P0A6V8,1
DB03909,P14867,0
DB01998,P01009,1
DB08405,P0A6A8,1
DB14185,P35354,0
DB11638,P06744,1
DB14183,P00918,0
DB12445,P23219,1
DB00708,P41143,1
DB15784,P07550,1
DB01087,P06009,0
DB04083,P00734,0
DB12278,P45452,0
DB07990,Q99720,0
DB08369,P23919,0
DB03073,P14416,0
DB00142,Q59560,0
DB07722,Q88016,1
DB11764,Q06187,1
DB02451,P23975,0
DB07231,P47898,0
DB00571,P03372,0
DB01956,P14867,1
DB00767,P35367,1
DB01062,Q9NSA0,0
DB09006,Q13630,0
DB02754,P08173,0
DB04725,P11309,0
DB00171,P14416,0
DB08659,P00918,1
DB07010,P47985,0
DB12010,P45452,0
DB01267,P31645,0
DB16255,Q96RI1,1
DB04465,P00326,0
DB09086,Q92731,1
DB01153,P10613,1
DB03147,Q9WYT0,1
DB07392,P06009,1
DB07045,Q99933,1
DB17041,Q9HYX1,0
DB00755,P00918,0
DB02879,P21453,0
DB00245,P30536,0
DB01662,P17538,1
DB01090,P43681,1
DB12010,O14957,0
DB00227,P06744,0
DB03573,P43912,0
DB00408,Q8IIJ9,0
DB01437,P43220,0
DB02497,P08758,1
DB03177,P13922,0
DB07847,P00734,0
DB07340,P10415,0
DB08433,P42574,0
DB03247,P09429,0
DB07229,P07477,1
DB00661,Q9PPP5,0
DB04841,Q02127,0
DB00143,Q99735,1
DB01032,P00742,0
DB03013,P61626,1
DB11638,P48169,0
DB07631,Q53119,1
DB06953,P49354,1
DB03516,O00244,0
DB00477,Q9UBQ6,0
DB12010,P49760,1
DB02052,Q04771,0
DB08426,P20674,0
DB15646,P36924,0
DB02131,P06746,0
DB08897,P08172,1
DB04818,P21397,1
DB03147,Q86YB8,1
DB16995,Q9UDW1,0
DB02824,P0A827,1
DB14542,P04083,1
DB06685,Q01959,0
DB07531,P24941,1
DB07588,Q83WG3,1
DB02772,Q9L5C8,1
DB00831,P30043,0
DB07050,P23975,0
DB17760,P25779,1
DB07126,P24941,1
DB15106,P25100,0
DB00734,P14416,1
DB00255,P06276,0
DB00586,P35354,1
DB03155,P07998,1
DB00501,P25021,1
DB03405,P43235,1
DB03756,Q9GZZ6,0
DB11831,P0ABP8,0
DB16845,P31260,0
DB01016,P21554,0
DB03068,P0ABF6,1
DB14916,P48169,0
DB02314,Q08289,0
DB09195,P28223,1
DB07456,O15530,1
DB00925,Q92731,0
DB12843,O25096,0
DB11651,P37231,0
DB08565,P17538,1
DB11614,P35367,1
DB06636,P50859,1
DB00866,P08588,1
DB04586,O75469,0
DB00924,P35367,0
DB09061,P14867,0
DB12695,P17169,0
DB00767,P08172,1
DB06316,P43405,1
DB06594,Q92731,0
DB11778,Q9UQB9,1
DB11952,P04054,0
DB00219,P03951,0
DB02353,O00519,0
DB07147,P0AFM2,0
DB04338,P28482,1
DB15357,P23975,0
DB00870,P25100,0
DB06216,P41595,1
DB00142,Q99259,1
DB11845,P35462,0
DB00157,O43920,1
DB04465,P17931,1
DB00726,P35368,1
DB04035,P00811,1
DB00811,P36952,0
DB09213,Q07869,1
DB00312,P34903,1
DB12278,P11229,1
DB03936,P84098,0
DB08697,P00749,1
DB00257,P0CG29,0
DB08191,P31723,0
DB02127,P04271,0
DB00157,P08172,0
DB17029,Q04206,1
DB00151,Q14520,0
DB09280,Q8IM74,0
DB02434,P16442,0
DB01224,Q9H228,0
DB00935,P18825,1
DB08077,O75469,0
DB00623,P49888,0
DB00376,P08172,1
DB06700,Q9UBX1,0
DB02659,P08172,0
DB03976,P68400,0
DB00189,P47870,1
DB08266,Q99519,0
DB11703,Q06187,1
DB00496,P20309,1
DB03852,Q13177,0
DB08597,P62942,1
DB07778,Q92731,0
DB01050,P41143,0
DB09285,P21731,1
DB09006,Q07869,1
DB00555,P35348,1
DB00630,Q07869,0
DB06886,Q16651,0
DB14539,P80365,1
DB09488,P00918,0
DB03558,P12461,1
DB00463,Q16445,1
DB00418,P28566,0
DB05642,P46098,1
DB01963,P17538,1
DB03483,P18031,1
DB14011,P35372,1
DB00275,P30556,1
DB04400,P56740,1
DB01605,Q8XJ01,1
DB02456,P0A6I0,1
DB00657,Q15822,1
DB01099,P12461,1
DB06589,Q9UQQ2,1
DB07228,P23219,0
DB11504,P08172,1
DB09272,P41143,1
DB00491,O43570,0
DB02443,Q9NZK7,0
DB04395,P06732,0
DB08463,P24941,1
DB02908,P68826,0
DB08437,Q9UNX3,1
DB12478,P18825,1
DB12010,P35368,0
DB00143,O14880,1
DB04083,P00935,1
DB00425,P34903,1
DB07292,P28222,0
DB07683,P77173,0
DB03801,P05020,1
DB18954,P11229,1
DB12582,O75469,1
DB08358,P49137,1
DB04665,Q16790,1
DB06861,P06239,0
DB07954,Q13258,0
DB12199,P30556,1
DB12010,P56817,0
DB00929,P43116,1
DB02890,P46098,0
DB00207,Q8TD08,0
DB04395,P0A6I3,1
DB12278,P23219,0
DB00726,P35372,0
DB06358,Q5KUI2,0
DB03777,P06493,1
DB01253,P14416,1
DB15035,P20248,0
DB08839,O95264,1
DB09060,P0A9Z7,1
DB12107,Q939N4,1
DB12010,Q9UQB9,1
DB12010,Q9H3Y6,1
DB07636,P47985,1
DB01419,P35354,1
DB00246,P10802,0
DB05592,P16152,0
DB09143,O33830,0
DB06899,P00797,1
DB12184,P08908,1
DB02538,P24941,1
DB06888,P24941,1
DB01072,P03372,0
DB09194,P28223,1
DB01435,Q86XF0,0
DB02142,P22256,1
DB12319,P31645,0
DB02166,P11473,0
DB09186,P08588,0
DB07577,P11229,0
DB17143,O43474,1
DB02709,P23219,1
DB09075,P00742,1
DB09013,Q52546,0
DB03247,P24182,0
DB06148,P50406,1
DB07972,P9WPN5,1
DB00934,P34969,1
DB05885,P23415,1
DB04395,P45510,1
DB07920,P39900,1
DB00247,Q16790,0
DB08805,P25021,1
DB08609,P23368,0
DB02258,Q02750,0
DB02379,Q8WW43,0
DB04637,P07550,0
DB01666,Q7WUJ1,1
DB13146,Q8WY07,1
DB00819,Q9ULX7,1
DB02084,P18825,0
DB13581,P11229,1
DB03403,Q9PM68,1
DB15581,Q16678,1
DB11994,P35354,0
DB01044,P0A0K8,1
DB02593,P09172,0
DB02493,P08172,0
DB00514,Q9UBX1,0
DB12010,Q6LFH8,0
DB14879,Q51504,1
DB03590,P22188,1
DB00157,O75489,1
DB00280,Q02127,0
DB00577,P95780,0
DB03180,Q05603,1
DB01202,P32297,0
DB07994,P56817,1
DB03141,O60760,0
DB01254,P08908,0
DB01392,P35462,1
DB12010,P06129,0
DB08782,Q16790,1
DB01608,P08913,1
DB01352,P36544,1
DB04698,P08311,0
DB00316,P23975,1
DB00570,P11474,0
DB00333,P46098,1
DB09093,Q9UM07,1
DB15568,P01116,1
DB02503,P00811,1
DB05100,P68871,0
DB00953,P08908,1
DB08000,P25779,0
DB02415,P08908,0
DB09185,P28335,1
DB12435,P09917,1
DB17992,E0W492,1
DB07683,P39900,1
DB00157,P98002,0
DB06246,P16113,0
DB02743,Q65CX5,1
DB02301,P15925,1
DB00572,P03897,0
DB05518,P09467,1
DB08185,P08263,0
DB00783,Q13639,0
DB04586,P0A884,1
DB02256,P0A884,1
DB06290,O43570,0
DB01235,P21917,1
DB03819,Q08210,1
DB01831,Q64822,0
DB15971,Q9Y2T6,0
DB18046,P14416,1
DB01148,P08172,1
DB00604,O14965,0
DB11638,P15328,0
DB04540,P30038,0
DB03945,P01834,0
DB03290,P00780,1
DB00154,P35348,0
DB06702,P08173,1
DB00173,P98170,0
